train_set,seed,phase,epoch,loss,val_loss
SAMSUNG#TRIPOD,2,pretrain,3,0.0316138453781604,0.3492604196071625
SAMSUNG#TRIPOD,2,pretrain,4,0.0285894162952899,0.2324719130992889
SAMSUNG#TRIPOD,2,pretrain,5,0.0265293810516595,0.1436059921979904
SAMSUNG#TRIPOD,2,pretrain,6,0.0248741786926984,0.0923409461975097
SAMSUNG#TRIPOD,2,pretrain,7,0.0235160589218139,0.0595637932419776
SAMSUNG#TRIPOD,2,pretrain,8,0.0223405100405216,0.0438969619572162
SAMSUNG#TRIPOD,2,pretrain,9,0.0213975273072719,0.0344960242509841
SAMSUNG#TRIPOD,2,pretrain,10,0.0203823056071996,0.030229415744543
SAMSUNG#TRIPOD,2,pretrain,11,0.0196407418698072,0.0286726281046867
SAMSUNG#TRIPOD,2,pretrain,12,0.0189436487853527,0.0286755952984094
SAMSUNG#TRIPOD,2,pretrain,13,0.0186410266906023,0.0296758469194173
SAMSUNG#TRIPOD,2,pretrain,14,0.0180467702448368,0.0293988231569528
SAMSUNG#TRIPOD,2,pretrain,15,0.0181567147374153,0.0285563394427299
SAMSUNG#TRIPOD,2,pretrain,16,0.017053885385394,0.0294814407825469
SAMSUNG#TRIPOD,2,pretrain,17,0.0158208683133125,0.0269405860453844
SAMSUNG#TRIPOD,2,pretrain,18,0.0151695506647229,0.0272869002074003
SAMSUNG#TRIPOD,2,pretrain,19,0.0149589953944087,0.0274004768580198
SAMSUNG#TRIPOD,2,pretrain,20,0.0145212532952427,0.0296207778155803
SAMSUNG#TRIPOD,2,pretrain,21,0.0148185556754469,0.0268621277064085
SAMSUNG#TRIPOD,2,pretrain,22,0.0139806056395173,0.0260265283286571
SAMSUNG#TRIPOD,2,pretrain,23,0.0138114625588059,0.0262550916522741
SAMSUNG#TRIPOD,2,pretrain,24,0.0136049902066588,0.0277732741087675
SAMSUNG#TRIPOD,2,pretrain,25,0.0128317438066005,0.0252286717295646
SAMSUNG#TRIPOD,2,pretrain,26,0.0121625130996108,0.0239032451063394
SAMSUNG#TRIPOD,2,pretrain,27,0.0119447773322463,0.023507235571742
SAMSUNG#TRIPOD,2,pretrain,28,0.01169896684587,0.0231700334697961
SAMSUNG#TRIPOD,2,pretrain,29,0.0118080619722604,0.0239776130765676
SAMSUNG#TRIPOD,2,finetune,0,5.240971565246582,10.810993194580078
SAMSUNG#TRIPOD,2,finetune,1,1.358862042427063,5.025043487548828
SAMSUNG#TRIPOD,2,finetune,2,1.0985150337219238,3.3677046298980717
SAMSUNG#TRIPOD,2,finetune,3,0.8886815905570984,1.803771495819092
SAMSUNG#TRIPOD,2,finetune,4,0.8203374743461609,0.8992217183113098
SAMSUNG#TRIPOD,2,finetune,5,0.7528414130210876,0.3746069967746734
SAMSUNG#TRIPOD,2,finetune,6,0.7055658102035522,0.3338507413864136
SAMSUNG#TRIPOD,2,finetune,7,0.6526123285293579,0.2066250443458557
SAMSUNG#TRIPOD,2,finetune,8,0.5741754174232483,0.1999627202749252
SAMSUNG#TRIPOD,2,finetune,9,0.5819216966629028,0.1235223934054374
SAMSUNG#TRIPOD,2,finetune,10,0.5875641107559204,0.17323799431324
SAMSUNG#TRIPOD,2,finetune,11,0.5226624608039856,0.1378321945667266
SAMSUNG#TRIPOD,2,finetune,12,0.4960549771785736,0.1925691068172454
SAMSUNG#TRIPOD,2,finetune,13,0.4855616986751556,0.1731627285480499
SAMSUNG#TRIPOD,2,finetune,14,0.4962552487850189,0.1160845980048179
SAMSUNG#TRIPOD,2,finetune,15,0.4883570373058319,0.1626595854759216
SAMSUNG#TRIPOD,2,finetune,16,0.4665663242340088,0.1678573489189148
SAMSUNG#TRIPOD,2,finetune,17,0.4382451772689819,0.1630159020423889
SAMSUNG#TRIPOD,2,finetune,18,0.4282716810703277,0.1135551854968071
SAMSUNG#TRIPOD,2,finetune,19,0.4272296130657196,0.1474595665931701
SAMSUNG#TRIPOD,2,finetune,20,0.4213427007198334,0.1213447079062461
SAMSUNG#TRIPOD,2,finetune,21,0.4055153131484985,0.1359454840421676
SAMSUNG#TRIPOD,2,finetune,22,0.392277717590332,0.073586568236351
SAMSUNG#TRIPOD,2,finetune,23,0.3905684053897857,0.096516877412796
SAMSUNG#TRIPOD,2,finetune,24,0.3732586503028869,0.0915458500385284
SAMSUNG#TRIPOD,2,finetune,25,0.3688514530658722,0.0787276625633239
SAMSUNG#TRIPOD,2,finetune,26,0.3619704842567444,0.079770840704441
SAMSUNG#TRIPOD,2,finetune,27,0.3799458146095276,0.0688997432589531
SAMSUNG#TRIPOD,2,finetune,28,0.3915221095085144,0.1161172688007354
SAMSUNG#TRIPOD,2,finetune,29,0.3745681643486023,0.0984696894884109
SAMSUNG#TRIPOD,2,finetune,30,0.3562302589416504,0.1045378968119621
SAMSUNG#TRIPOD,2,finetune,31,0.3500020503997803,0.079659029841423
SAMSUNG#TRIPOD,2,finetune,32,0.37542924284935,0.101362869143486
SAMSUNG#TRIPOD,2,finetune,33,0.3424077928066253,0.0814048275351524
SAMSUNG#TRIPOD,2,finetune,34,0.3268583416938782,0.1237551867961883
SAMSUNG#TRIPOD,2,finetune,35,0.3407232165336609,0.0796670094132423
SAMSUNG#TRIPOD,3,pretrain,0,0.2015683650970459,0.8286494612693787
SAMSUNG#TRIPOD,3,pretrain,1,0.0483904033899307,0.679175853729248
SAMSUNG#TRIPOD,3,pretrain,2,0.0384970530867576,0.507817804813385
SAMSUNG#TRIPOD,3,pretrain,3,0.0337542742490768,0.3412882089614868
SAMSUNG#TRIPOD,3,pretrain,4,0.0307051893323659,0.2127011120319366
SAMSUNG#TRIPOD,3,pretrain,5,0.0285295061767101,0.1245965287089347
SAMSUNG#TRIPOD,3,pretrain,6,0.026790527626872,0.0723575577139854
SAMSUNG#TRIPOD,3,pretrain,7,0.0253736320883035,0.0458070151507854
SAMSUNG#TRIPOD,3,pretrain,8,0.0241182949393987,0.0331821031868457
SAMSUNG#TRIPOD,3,pretrain,9,0.0229939278215169,0.0284352023154497
SAMSUNG#TRIPOD,3,pretrain,10,0.0219702739268541,0.0272174160927534
SAMSUNG#TRIPOD,3,pretrain,11,0.0210781376808881,0.0273080039769411
SAMSUNG#TRIPOD,3,pretrain,12,0.0202647801488637,0.0273566413670778
SAMSUNG#TRIPOD,3,pretrain,13,0.0195255745202302,0.0287008099257946
SAMSUNG#TRIPOD,3,pretrain,14,0.0190081931650638,0.0299815349280834
SAMSUNG#TRIPOD,3,pretrain,15,0.0190999917685985,0.028610523790121
SAMSUNG#TRIPOD,3,pretrain,16,0.0182987134903669,0.0311747770756483
SAMSUNG#TRIPOD,3,pretrain,17,0.0183605421334505,0.0324821323156356
SAMSUNG#TRIPOD,3,pretrain,18,0.0174933243542909,0.0322071388363838
SAMSUNG#TRIPOD,3,finetune,0,6.000268936157227,9.825687408447266
SAMSUNG#TRIPOD,3,finetune,1,1.5099226236343384,4.995302200317383
SAMSUNG#TRIPOD,3,finetune,2,1.168746829032898,3.042955160140991
SAMSUNG#TRIPOD,3,finetune,3,1.041437029838562,1.4810748100280762
SAMSUNG#TRIPOD,3,finetune,4,0.8947296142578125,0.8793084621429443
SAMSUNG#TRIPOD,3,finetune,5,0.8012822270393372,0.4547865688800812
SAMSUNG#TRIPOD,3,finetune,6,0.7597146034240723,0.3002794682979584
SAMSUNG#TRIPOD,3,finetune,7,0.6908631920814514,0.2941378653049469
SAMSUNG#TRIPOD,3,finetune,8,0.6367160081863403,0.2887877523899078
SAMSUNG#TRIPOD,3,finetune,9,0.6296027898788452,0.2308539003133773
SAMSUNG#TRIPOD,3,finetune,10,0.5960009098052979,0.1772793382406234
SAMSUNG#TRIPOD,3,finetune,11,0.5699619650840759,0.1158291921019554
SAMSUNG#TRIPOD,3,finetune,12,0.556951105594635,0.1933659464120865
SAMSUNG#TRIPOD,3,finetune,13,0.5007837414741516,0.1389486640691757
SAMSUNG#TRIPOD,3,finetune,14,0.4990860819816589,0.0896458104252815
SAMSUNG#TRIPOD,3,finetune,15,0.496660977602005,0.1533924788236618
SAMSUNG#TRIPOD,3,finetune,16,0.4732071161270141,0.1433082818984985
SAMSUNG#TRIPOD,3,finetune,17,0.4819386601448059,0.1159796640276908
SAMSUNG#TRIPOD,3,finetune,18,0.4525365531444549,0.1570395827293396
SAMSUNG#TRIPOD,3,finetune,19,0.4684082865715027,0.1079405173659324
SAMSUNG#TRIPOD,3,finetune,20,0.4224343299865722,0.1039336919784545
SAMSUNG#TRIPOD,3,finetune,21,0.449260801076889,0.148164764046669
SAMSUNG#TRIPOD,3,finetune,22,0.4269924759864807,0.1417995542287826
SAMSUNG#TRIPOD,4,pretrain,0,0.1302913278341293,0.8042082786560059
SAMSUNG#TRIPOD,4,pretrain,1,0.0430887266993522,0.6347766518592834
SAMSUNG#TRIPOD,4,pretrain,2,0.0365464799106121,0.4798835813999176
SAMSUNG#TRIPOD,4,pretrain,3,0.0328964963555336,0.3490457236766815
SAMSUNG#TRIPOD,4,pretrain,4,0.030175544321537,0.2439321428537368
SAMSUNG#TRIPOD,4,pretrain,5,0.0280192848294973,0.1622329950332641
SAMSUNG#TRIPOD,4,pretrain,6,0.0262524206191301,0.1051462963223457
SAMSUNG#TRIPOD,4,pretrain,7,0.0247303433716297,0.0650392398238182
SAMSUNG#TRIPOD,4,pretrain,8,0.0231401156634092,0.0464628972113132
SAMSUNG#TRIPOD,4,pretrain,9,0.021865302696824,0.0322283878922462
SAMSUNG#TRIPOD,4,pretrain,10,0.0207335725426673,0.0294276475906372
SAMSUNG#TRIPOD,4,pretrain,11,0.0198386162519454,0.0257431678473949
SAMSUNG#TRIPOD,4,pretrain,12,0.0192058179527521,0.0236702039837837
SAMSUNG#TRIPOD,4,pretrain,13,0.0182811524718999,0.0216921903192996
SAMSUNG#TRIPOD,4,pretrain,14,0.0178784951567649,0.0219767373055219
SAMSUNG#TRIPOD,4,pretrain,15,0.0175211038440465,0.0203904081135988
SAMSUNG#TRIPOD,4,pretrain,16,0.0166366789489984,0.0207615848630666
SAMSUNG#TRIPOD,4,pretrain,17,0.0161101669073104,0.0194327756762504
SAMSUNG#TRIPOD,4,pretrain,18,0.0154738668352365,0.0204558242112398
SAMSUNG#TRIPOD,4,pretrain,19,0.0151120834052562,0.0192191991955041
SAMSUNG#TRIPOD,4,pretrain,20,0.0146024012938141,0.019309151917696
SAMSUNG#TRIPOD,4,pretrain,21,0.0134206051006913,0.0194078255444765
SAMSUNG#TRIPOD,4,pretrain,22,0.0129407728090882,0.0185695756226778
SAMSUNG#TRIPOD,4,pretrain,23,0.0126347066834568,0.0201279837638139
SAMSUNG#TRIPOD,4,pretrain,24,0.0123454853892326,0.0180492270737886
SAMSUNG#TRIPOD,4,pretrain,25,0.01154101267457,0.0177002344280481
SAMSUNG#TRIPOD,4,pretrain,26,0.0110382372513413,0.0176088903099298
SAMSUNG#TRIPOD,4,pretrain,27,0.010729712434113,0.0175770819187164
SAMSUNG#TRIPOD,4,pretrain,28,0.0107716526836156,0.0173543877899646
SAMSUNG#TRIPOD,4,pretrain,29,0.0107413921505212,0.0178838744759559
SAMSUNG#TRIPOD,4,finetune,0,5.167053699493408,11.720126152038574
SAMSUNG#TRIPOD,4,finetune,1,1.3174494504928589,6.219026565551758
SAMSUNG#TRIPOD,4,finetune,2,1.1156235933303833,2.888275623321533
SAMSUNG#TRIPOD,4,finetune,3,0.9019952416419984,1.4541335105895996
SAMSUNG#TRIPOD,4,finetune,4,0.8419612050056458,0.7287601828575134
SAMSUNG#TRIPOD,4,finetune,5,0.7274897694587708,0.3218652009963989
SAMSUNG#TRIPOD,4,finetune,6,0.71122145652771,0.4275177419185638
SAMSUNG#TRIPOD,4,finetune,7,0.654771089553833,0.1756672114133834
SAMSUNG#TRIPOD,4,finetune,8,0.6022700071334839,0.1390884816646576
SAMSUNG#TRIPOD,4,finetune,9,0.5688350796699524,0.1410626024007797
SAMSUNG#TRIPOD,4,finetune,10,0.5341356992721558,0.1624375730752945
SAMSUNG#TRIPOD,4,finetune,11,0.5299117565155029,0.1146816685795784
SAMSUNG#TRIPOD,4,finetune,12,0.533404529094696,0.0960122272372245
SAMSUNG#TRIPOD,4,finetune,13,0.5213150978088379,0.203074038028717
SAMSUNG#TRIPOD,4,finetune,14,0.4689182937145233,0.2356790006160736
SAMSUNG#TRIPOD,4,finetune,15,0.4680080711841583,0.1519121080636978
SAMSUNG#TRIPOD,4,finetune,16,0.4389410018920898,0.1103432774543762
SAMSUNG#TRIPOD,4,finetune,17,0.4377332925796509,0.1163208782672882
SAMSUNG#TRIPOD,4,finetune,18,0.4400783777236938,0.0936044454574585
SAMSUNG#TRIPOD,4,finetune,19,0.4479219317436218,0.1191192120313644
SAMSUNG#TRIPOD,4,finetune,20,0.4262005090713501,0.0961012318730354
SAMSUNG#TRIPOD,4,finetune,21,0.3982641398906708,0.13347028195858
SAMSUNG#TRIPOD,4,finetune,22,0.4345114231109619,0.1102466359734535
SAMSUNG#TRIPOD,4,finetune,23,0.3934224843978882,0.0740046873688697
SAMSUNG#TRIPOD,4,finetune,24,0.3856739103794098,0.0884681642055511
SAMSUNG#TRIPOD,4,finetune,25,0.4045827686786651,0.0838006511330604
SAMSUNG#TRIPOD,4,finetune,26,0.3812388479709625,0.1544871628284454
SAMSUNG#TRIPOD,4,finetune,27,0.3582842051982879,0.0807697921991348
SAMSUNG#TRIPOD,4,finetune,28,0.3661926984786987,0.0831568613648414
SAMSUNG#TRIPOD,4,finetune,29,0.3988350629806518,0.0703186020255088
SAMSUNG#TRIPOD,4,finetune,30,0.3824515044689178,0.0730147957801818
SAMSUNG#TRIPOD,4,finetune,31,0.3640006184577942,0.0964582785964012
SAMSUNG#TRIPOD,4,finetune,32,0.3775973618030548,0.0895024538040161
SAMSUNG#TRIPOD,4,finetune,33,0.3609303832054138,0.0752337947487831
SAMSUNG#TRIPOD,4,finetune,34,0.3709829151630401,0.0866777524352073
SAMSUNG#TRIPOD,4,finetune,35,0.3444661200046539,0.1266327500343322
SAMSUNG#TRIPOD,4,finetune,36,0.3605355322360992,0.1074995696544647
SAMSUNG#TRIPOD,4,finetune,37,0.3276785314083099,0.0712135136127471
